date,close,high,low,open,volume,log_return,volatility_7,volatility_30,volatility_7_zscore,volatility_30_zscore,momentum_7_adj,momentum_30_adj,rsi_14,vwap_dev_30,vwap_dev_30_zscore,volume_zscore_30,volume_price_imbalance,target_return
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,-0.0017576850801850666,0.040316087391653696,0.030061767103758966,1.9416140409391736,1.9830704085125894,-2.4783616191215345,-7.256699267722003,30.524748580383772,-0.1506090435021877,-1.5758997706099023,-0.017721361488819618,3.114857268946446e-05,0.00021498848832731012
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,0.00021498848832731012,0.04052663487572013,0.02990630222120708,1.7883283938995553,1.743154371344359,-2.3781476364800533,-6.598871987876337,30.56893773952359,-0.1449496723710774,-1.4041070939859355,-0.851951353386918,-0.00018315973359305947,-0.46473017533977296
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,-0.46473017533977296,0.1703649920129961,0.08808929322067677,5.116415911030643,5.170201328130904,-2.655955100680175,-5.824329052567741,13.99436856768807,-0.450413926051945,-3.7146873394360456,2.4166947422095615,-1.123110971289757,0.11268622219754491
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,0.11268622219754491,0.18426593229536553,0.0913712700527349,3.799354810296575,3.733933409489586,-2.117128502675181,-5.0475079748966,23.05353830356914,-0.36818894203010144,-2.5614953488271035,4.120646035931629,0.4643400348024242,-0.06753557004657186
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,-0.06753557004657186,0.18314043402082494,0.091747847428377,3.001181358552792,2.9955653032533074,-2.27334819611317,-5.350293719102815,21.555176672965317,-0.39897037315196143,-2.457536745997941,-0.976574348656747,0.06595350532939302,0.03624573263084445
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,0.03624573263084445,0.1876664057220547,0.09219811167080162,2.6049696332541754,2.554075304586705,-1.7848079267199446,-5.174611333435427,24.352417391023153,-0.36643130178854144,-2.0007434252299294,-1.193969275103643,-0.043276291114849805,-0.07264505770911892
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,-0.07264505770911892,0.18704894985097015,0.09260173195847156,2.2611989285645593,2.246764768511195,-1.962854141017533,-5.323283091459358,22.640975101431664,-0.398865609403274,-2.0130545503963235,0.2935777814847738,-0.021326974878076495,0.04124552567019178
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,0.04124552567019178,0.1901662334899383,0.09321366605661878,2.0556351945424534,2.0236221425312344,-1.7844470759345707,-5.084964578662172,25.78013032616758,-0.36232019314848546,-1.6177840623633826,-0.5677856984952956,-0.023418619602455486,0.002448204386069575
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,0.002448204386069575,0.1902843930564495,0.09331208326890451,1.8556323625385054,1.8319676347805187,-1.7755767160673472,-4.92332195599722,25.97636917936856,-0.34955710401316276,-1.4185755075240127,-0.6268601217867624,-0.0015346816996104598,0.1671043242496126
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,0.1671043242496126,0.088124294408746,0.09875867037546422,0.30496068574219937,1.830484514549046,2.786012113339243,-3.9444524602390354,38.91398476894933,-0.21659053026873892,-0.4782891620606095,1.0478459235129596,0.17509958496634437,0.0012244500086869695
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,0.0012244500086869695,0.08074203999801187,0.0985830781060695,0.17158578495328436,1.666086949246259,1.4137040689713125,-3.616561531918458,39.00538775050508,-0.20202740015037368,-0.33634772026019305,1.411721572368245,0.0017285824915498798,-0.0022144850761294074
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,-0.0022144850761294074,0.07295284616598972,0.09858468894887266,0.034937355605078206,1.5326531315916252,2.5955407769805343,-3.6140557643759674,38.892100398545466,-0.1916957370255967,-0.2235429968730296,-0.06211358259750904,0.00013754960168711506,-0.05907702386252891
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,-0.05907702386252891,0.0790925465946546,0.09881216404502935,0.10514730717861921,1.4237417168137387,1.0268422919471138,-4.0288710380323165,35.98002507322066,-0.22579443464826815,-0.42223652599354605,-0.3559336307068275,0.0210274995947438,0.09578323765146265
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,0.09578323765146265,0.07485613423046551,0.10091338980905028,0.018205412318030755,1.378080575736705,3.73459567391928,-3.329626511680496,43.50462162546718,-0.1366592702968223,0.2716376611141165,0.39811564100057484,0.03813280505472245,0.04844470857364082
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,0.04844470857364082,0.07500208876609582,0.10129078610901275,-0.0015125537127076817,1.291675318030701,3.850591441552876,-3.1730155399019253,47.14064182511115,-0.0809080009447947,0.7393841410673233,0.583089148229591,0.02824758385843499,-0.00801155993972081
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,-0.00801155993972081,0.07588660988754298,0.10125376048490321,-0.010300243666296132,1.2032644828103214,3.6289944794142834,-3.0386467242382595,46.595696122091724,-0.07534184403814823,0.8157237115460243,0.13130686543906842,-0.0010519728229619514,0.005281211361417012
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,0.005281211361417012,0.048584319434544304,0.10122834315749671,-0.4487482636930914,1.1232812178163885,1.7461983974335014,-2.7761620266923277,47.02980326191173,-0.05962992585553376,0.9502663378209611,-0.980648269281578,-0.005179010781283799,-0.03741337669931112
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,-0.03741337669931112,0.05203612819331276,0.10097775802248715,-0.41020384998317033,1.0437755518519203,0.8402147316885992,-2.639256680564855,44.32465255584283,-0.08337314891445817,0.757804660444304,-1.001616279973718,0.037473847190819386,-0.03581324079079013
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,-0.03581324079079013,0.05442695849003146,0.10107620889698847,-0.38953610835678826,0.9794795117270043,0.16970175792616285,-2.8632623703442293,41.92791808353918,-0.10496146026615016,0.590643098416216,-0.9098460299774714,0.03258453495412764,-0.052650213305665085
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,-0.052650213305665085,0.05328059416318564,0.1013568620320382,-0.4257068063079337,0.9242832932240305,0.2954811039870448,-3.128978334152377,38.75363550889547,-0.14050730820020663,0.3195122399650002,-1.560378133472292,0.08215424156481171,0.08226844860278629
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,0.08226844860278629,0.04943147454091591,0.10283107071928663,-0.5041860146640068,0.9051890120690208,0.042648878082783365,-2.4535509415833765,45.767016942511916,-0.058303442218111956,0.95385862371355,-0.5587892181231481,-0.045970722070955344,0.001368107409615196
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812,0.001368107409615196,0.04477263195801461,0.10284655679364225,-0.5998698777719014,0.8477749367913516,-0.9821721850829926,-2.411723751483954,45.882706404205074,-0.04879188090316372,1.0005344523613122,-1.0395315377502314,-0.0014221907993247705,0.025777803165675912
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266,0.025777803165675912,0.04636609668894772,0.10271887868645642,-0.5879127096009819,0.7889226991841007,-0.23980846116675897,-2.4837415203828592,48.157456286376295,-0.012707354453485389,1.2450315623749937,-0.1614997958707766,-0.004163109949253718,0.02788875596596145
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124,0.02788875596596145,0.047693447675455046,0.1029494928377563,-0.5825432180929913,0.743166044744503,0.2409516242408434,-2.2042287529932656,50.64054074968969,0.025446564132402087,1.4653648280011489,0.6533121647856318,0.01822006353330048,-0.008906283829348233
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903,-0.008906283829348233,0.04494142782195236,0.1029453887140927,-0.6535826069536274,0.6923655366581144,0.9065451804189834,-2.2432392004493145,49.812212548449246,0.024909399724583243,1.3946273265769067,-0.35600402023095756,0.0031706728485659387,0.019725803844387817
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584,0.019725803844387817,0.04113105256877861,0.1027397701076278,-0.7364953825118614,0.6364067841158537,2.4355924411277594,-2.3706624176955797,51.70660412917967,0.05682219080471828,1.5508438929212627,-0.9815210834695018,-0.019361292361650396,-0.011186860819705755
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856,-0.011186860819705755,0.031955828771975746,0.10270549065973252,-0.9060600063285233,0.5882732830075642,4.592417118559538,-2.488342445244784,50.53660534509866,0.05795361470027208,1.492562131751294,-1.313061979450826,0.014689041611763728,0.06838401551364988
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615,0.06838401551364988,0.027540902478311893,0.10364927592335041,-0.9875990914472116,0.5809472595393675,4.754473226181933,-1.7738544630024675,57.11182894774669,0.13993882372990316,1.8892467019685435,0.5561632393906142,0.03803267559060953,-0.013201383140758695
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668,-0.013201383140758695,0.029454245888554536,0.10233689433833841,-0.9394649441779336,0.47997305628561204,3.890260163388522,-1.1228575708426274,55.53443638791475,0.1297481287653908,1.6750195175061178,0.2491234733508443,-0.003288774421061084,0.021734626116209514
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549,0.021734626116209514,0.029258037751237427,0.10237734453464929,-0.931705436113359,0.4388641441655488,3.762634907780939,-0.7267562537234266,57.61875092839273,0.15995923651032276,1.7001893165292965,-0.45050202720244764,-0.009791493125839648,-0.004373997983961782
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178,-0.004373997983961782,0.029415291488444746,0.10237773668991856,-0.9179749775612264,0.41177110659663746,2.5444049660193473,-0.7503766260125754,57.03429970930511,0.15975339723188178,1.5661409080495963,-0.7188344406081902,0.0031441803940225194,-0.06165264619598333
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992,-0.06165264619598333,0.040007391461827066,0.10293931242667859,-0.7383365484363907,0.8106680034626632,0.49039787137121715,-1.2843082393422258,49.63840077976997,0.09566319842945215,1.141067361396825,0.22276330111467083,-0.0137339469890721,-0.0009341136128114594
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946,-0.0009341136128114594,0.0393044248493641,0.0552547423599258,-0.6977336286416765,-4.755713768265932,-0.031284099573499764,6.875036658654479,49.53683288587053,0.08216858308909944,1.0152195733209768,-1.0601851876752377,0.0009903334159085115,0.016198094339308036
2020-04-12,6971.091796875,7119.947265625,6811.078125,6858.06787109375,35759567632,0.016198094339308036,0.03938856067807142,0.051816859302072506,-0.6473805232435939,-3.6513200319502284,0.6727747218478457,4.881772158585719,51.407830049217175,0.08825112083415573,0.9884071814856281,-0.5777184398478202,-0.009357937790212847,-0.018247903368068016
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647,-0.018247903368068016,0.02750935289219899,0.05010836380822383,-0.822841781163386,-3.0265993639517386,-2.1332703116335474,6.3115348862502945,49.197137444933915,0.060143354530522705,0.7774787587938554,-0.15399796935629742,0.002810140063692415,-0.0003813508563592871
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052,-0.0003813508563592871,0.027581688411797586,0.04987130523621029,-0.7889658234502227,-2.577571884352551,-1.6873336126936158,5.392321772487235,49.15001065864035,0.05297000980630969,0.6849705049777696,-0.846945644316836,0.0003229834467499936,-0.029712937076683203
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031,-0.029712937076683203,0.025483037449477858,0.04806235563368719,-0.8211330471734962,-2.33149751886946,-3.7025514958303885,6.7534346280351025,45.54385552000047,0.012605881566951341,0.37122485286135964,-1.0532925633527999,0.031296415658240095,0.06902911272643515
2020-04-16,7116.80419921875,7134.45068359375,6555.50439453125,6640.4541015625,46783242377,0.06902911272643515,0.04072456165054496,0.04895710318797612,-0.4042813757990483,-2.037472899822587,-0.6230703236155972,7.392262065592076,54.13217137586012,0.07424074820107884,0.7697288981193712,1.0932162355553665,0.07546374675852048,-0.0029015210954838368
2020-04-17,7096.1845703125,7167.18310546875,7050.33203125,7116.552734375,32513423567,-0.0029015210954838368,0.0318764299619593,0.04899640189599279,-0.8736346059503078,-1.8418787851926957,1.054119873492175,7.238029033337274,53.73573292190038,0.061901378693421154,0.6404181063246561,-0.9940451376778939,0.002884242936835544,0.022500902000608027
2020-04-18,7257.6650390625,7269.95654296875,7089.2470703125,7092.29150390625,32447188386,0.022500902000608027,0.03240964940756111,0.039141802366392954,-0.8050759883816833,-2.035610024948639,1.7929877580368525,4.400827772408235,56.427028183560736,0.07997465138282446,0.7478638902610812,-0.9496887382783525,-0.021368853231082296,-0.009446987957285106
2020-04-19,7189.4248046875,7280.52197265625,7167.0546875,7260.92236328125,31311210215,-0.009446987957285106,0.03278489807064283,0.03922848987224234,-0.7379605079974151,-1.8350508380532198,0.9553109556714262,4.073906029897032,54.97170300370736,0.06382132925610613,0.5504713829424754,-1.1043124274788025,0.010432426203472529,-0.04370789261905666
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,-0.04370789261905666,0.03687416317514387,0.040208749203155196,-0.4362585047420205,-1.6422786879380977,0.14627639533353065,2.802209523778647,48.85742543133597,0.01447662453467873,0.007104167446420346,0.0018872691552815604,-8.248855758230421e-05,-0.00023764284804566149
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,-0.00023764284804566149,0.03687345631240601,0.03844446059658299,-0.3821125713091704,-1.5686914473098512,0.15019783198144282,4.684856140191838,48.82632028136243,0.008763569710493106,-0.15102917430994417,-0.8224454096974639,0.00019544826952258622,0.033849812461733006
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,0.033849812461733006,0.0359244218310332,0.03493274728722982,-0.39663287010773934,-1.5581963774814307,1.9910723708967961,3.127037188769808,53.44970355332481,0.03956423459026943,0.15160950983447402,-0.6600677226955293,-0.022343168625286854,0.04297334717626114
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,0.04297334717626114,0.02955897481283878,0.03470329608848044,-0.8947316418653187,-1.4469922132548896,1.4875086706175369,2.973306664355654,58.74523538230142,0.08082388412135659,0.6184528188673903,1.2043134823836072,0.05175338138752281,0.016178084496425684
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,0.016178084496425684,0.029465049496348573,0.034713071656925186,-0.9611821071314611,-1.3424515317195667,2.1747455596620684,3.7505910315350635,60.61606701998775,0.0938014817699346,0.732171674475185,-0.3614423780247698,-0.0058474453322737594,0.0025177397803475064
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447,0.0025177397803475064,0.028886992243037108,0.0347134398482549,-0.9624801881655674,-1.249822142651146,1.4894722051860816,3.6607027957486395,60.91590332822853,0.09242871751978851,0.662048690353331,-0.6612583411954672,-0.001664876430714432,0.014417636083330129
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491,0.014417636083330129,0.028156629707721113,0.03386121087940729,-0.991382262827578,-1.191710569948002,2.4227755301109095,5.523531713707701,62.68284682221044,0.1023659270223427,0.7462129777349842,-0.6247533422354519,-0.009007466330194948,0.01495735604802822
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,0.01495735604802822,0.0156649773481286,0.03297111917332404,-2.303798261026686,-1.140053091439938,8.474898591944932,7.547695671605669,64.5023253244582,0.11092542161315985,0.8308710918417654,-0.05700430086819928,-0.0008526336243545807,0.0014686626299017075
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,0.0014686626299017075,0.015347430424863622,0.030993018246796924,-2.184589732019553,-1.1253566889017996,8.776295036366024,10.270214833401834,64.68589518430707,0.10435346906980682,0.7307528539174962,-0.6640157107320273,-0.0009752150600197507,0.11984140644428902
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,0.11984140644428902,0.04177009030629714,0.034596713335003595,1.0087262807850526,-0.9453209310760559,5.6640013191478955,10.659390586131227,76.189634554631,0.22518880877490915,2.6849954286971753,3.3848087866032115,0.40564024553151623,-0.01632197818592355
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,-0.01632197818592355,0.04469054403873519,0.03490645943289046,1.3704775019484068,-0.8754489213370462,3.7008640343522914,9.877225242460709,72.5416518254084,0.18773404563984186,1.922354892484473,3.3168831937183265,-0.05413809513312696,0.02353691044657035
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997,0.02353691044657035,0.04462095616536092,0.03487363623196462,1.3843187487406179,-0.8198064970541964,3.8995396525497887,9.80020633716952,74.44846085822209,0.20223427741967026,2.013400706842045,0.6269228384389227,0.014755826705246616,0.013872127279034094
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683,0.013872127279034094,0.04395726133438595,0.03471646950189123,1.3509219223235347,-0.7709573881345382,4.26339610841172,9.306618794345946,75.54662345721425,0.20590576850868667,1.8869062613476018,0.20370468964445462,0.002825817382084013,-0.010189912204170495
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174,-0.010189912204170495,0.04584500991979809,0.034740506299273145,1.5794045955946077,-0.7182736258115863,3.458274131757762,9.251323935409768,73.05817614949298,0.1805667825507343,1.3549322809270865,0.9780799689286395,-0.009966549012040643,0.0017052718293899742
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276,0.0017052718293899742,0.04640743020754998,0.03470961518509156,1.5815566536128762,-0.6693985987944353,3.0877116673522824,8.57965997260181,73.21649927240965,0.1713042502898529,1.1183390203796766,0.766399620864556,0.0013069196835154841,0.010093566989645255
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663,0.010093566989645255,0.04597281556626451,0.03450626870429909,1.417401198810656,-0.6289473437842801,3.3323214875384166,9.439163685782152,74.18906876124589,0.17224412997721786,1.0601865803504065,0.42426536895567996,0.004282350922940716,0.029084126239824877
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931,0.029084126239824877,0.016754661426140113,0.03289823790940301,-1.9099732197969885,-0.6505493358707318,3.171901977343932,8.34757585904372,76.84938166612106,0.1940792910285325,1.3534646923070848,1.1375989133818623,0.03308607040708569,0.07107536685466279
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562,0.07107536685466279,0.0260942000178789,0.03457320968917838,-0.8394459891658828,-0.5333031317519212,5.722652490254886,11.184898458145572,81.98724384415115,0.2605313878293254,2.1558190433394886,2.2283871236723902,0.15838343230922194,-0.010998547172291293
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042,-0.010998547172291293,0.028446857417169027,0.03473554118614645,-0.5730713644910657,-0.48564537809096703,3.877864092449489,9.847023065411447,78.97782781446999,0.23116044604176805,1.6190007270262192,1.1566107589384333,-0.012721037992163993,-0.025599497514193534
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841,-0.025599497514193534,0.03234135422826474,0.035246742794927094,-0.1507860302739565,-0.42518510365677015,2.0821903944257505,8.90454911182672,72.43414018438719,0.1881504693825449,0.9847345651606831,0.57330831332051,-0.014676404741714884,-0.09133874992634657
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337,-0.09133874992634657,0.05014143119156171,0.037637205266742337,1.7183489323093994,-0.17459437974664327,-0.3161354571212115,7.317926916946192,55.70225906443885,0.0742393993949112,-0.6001731422055346,2.073987176274567,-0.18943539604419235,-0.017817356616017375
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802,-0.017817356616017375,0.050424787610233425,0.03790238178085373,1.6347882692138793,-0.05811209349973345,-0.69168995073602,6.703371415358838,53.256041522303136,0.04861487714587193,-0.9315760416627592,1.3727818164829477,-0.0244593431802608,0.0232893964825246
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533,0.0232893964825246,0.05132485257680432,0.03798022952999292,1.6133124759760598,0.0327456762032105,-0.4297788984773714,6.924612301549548,55.984514861095654,0.06629672839564853,-0.6737091952539884,-0.062267580961683715,-0.0014501743810243525,0.05152160673099469
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023,0.05152160673099469,0.0542910443390614,0.03846433290750744,1.731564211007276,0.20800818205846425,0.002435532088930327,9.210192197764865,61.53754797162181,0.11216869798323238,-0.06858666976723102,0.24111667810885493,0.01242271866580826,0.048814308336527425
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637,0.048814308336527425,0.04991038855935447,0.03904597692569117,1.232609129701641,0.44310860834397753,-0.4385017552319351,10.821955259025069,66.1227464679608,0.15411491244246825,0.4711950954241841,1.190718078023795,0.058124079402530844,-0.04255454133663077
2020-05-15,9328.197265625,9755.828125,9261.3984375,9734.291015625,48158802327,-0.04255454133663077,0.052112753218878996,0.039582882337983204,1.3333367175171609,0.6982775155559852,-1.003003001659779,10.216606579340217,59.448607308637705,0.09616298304834753,-0.39522042052855755,0.36985990972364696,-0.015739218817097462,0.005219563387115276
2020-05-16,9377.013671875,9564.205078125,9260.6943359375,9333.240234375,36164766408,0.005219563387115276,0.05164522400209676,0.03806008673424086,1.2262229233219568,0.4981196322868545,-0.43772358027792185,8.344376659202641,59.972373777428885,0.0924996900450633,-0.45998384558606453,-0.7396475414934938,-0.0038606372269492668,0.03084341466898477
2020-05-17,9670.7392578125,9823.001953125,9349.5458984375,9374.9296875,40084250663,0.03084341466898477,0.03482697561039865,0.038188738752434025,-0.2606652361945405,0.9088638164629086,2.998126318960997,9.500400266295994,63.06370739803089,0.11769189902884836,-0.11971180384359602,-0.398505190320303,-0.0122912608327918,0.005757095071523827
2020-05-18,9726.5751953125,9906.0302734375,9570.359375,9675.6953125,41827139896,0.005757095071523827,0.032261562552269314,0.038126855054034965,-0.4862558386038191,0.912041599393827,4.053150987577609,8.92231151899507,63.6385956146961,0.11543871861111367,-0.17215166556962785,-0.2659033178479175,-0.0015308306806840794,0.0002531804680276828
2020-05-19,9729.0380859375,9836.0478515625,9539.6240234375,9727.0634765625,39254288955,0.0002531804680276828,0.032750442792550356,0.03799926842026487,-0.44305063440471865,0.8933757427979462,3.206377048614667,9.296044808758435,63.66545931144285,0.10744546413427189,-0.31834015855032183,-0.561181855299347,-0.00014208028477333205,-0.021407053865041548
2020-05-20,9522.9814453125,9804.7939453125,9447.201171875,9725.3291015625,36546239703,-0.021407053865041548,0.03044170229031605,0.03711861359859382,-0.6233147779647794,0.585544622185714,0.8965249683213021,10.338758221577423,59.69201148850139,0.07498197932703118,-0.8794659109840353,-0.8295835672655572,0.0177589401100071,-0.04743978112005262
2020-05-21,9081.76171875,9555.2421875,8869.9306640625,9522.740234375,39326160532,-0.04743978112005262,0.028416031706641205,0.03857561294591904,-0.767776824513843,1.2606255993863127,-2.357103063167577,8.294398082376707,52.182049185671566,0.01892988698949784,-1.79306760737752,-0.5832647834990131,0.027669953664228062,0.011039704675422358
2020-05-22,9182.5771484375,9232.9365234375,9008.638671875,9080.3349609375,29810773699,0.011039704675422358,0.025189525598538244,0.03829789063074785,-0.9982275400580167,1.0607503045840396,-0.6197316354999634,7.577279426293521,53.6179622147134,0.024453431851508257,-1.6744484874469026,-1.5304390374331645,-0.0168955949969998,0.0029045429371388543
2020-05-23,9209.287109375,9302.501953125,9118.1083984375,9185.0625,27727866812,0.0029045429371388543,0.025090148074399268,0.03774869281762917,-0.9836168226463182,0.7595592944137579,-0.7129089594692021,6.345102055633637,54.01197729413335,0.021132998667101457,-1.6309589554139954,-1.6095384351313238,-0.004674973493814211,-0.04655584805354227
